AUV X [m],AUV Y [m],AUV Z [m],AUV Heading [Degrees],Time Stamp [s]
1.882693369760777,1.6362577889193317,3.1444349787907333,113.63857927485267,27.2
1.878432028645604,1.6338251989427373,3.1400398125396145,113.82418202355913,27.3
1.8767135079309885,1.628065717801641,3.1343453321305645,113.81034466001495,27.4
1.8791063204840934,1.621912535311895,3.1289802829238686,113.74005595826193,27.5
1.8834411228800723,1.614476716982192,3.123855852867411,113.37613633786046,27.6
1.8882788795667893,1.6055039187354285,3.1200375483178053,112.90591317741116,27.7
1.893068198170613,1.5956673041378469,3.1132627873871908,112.38590894771758,27.8
1.8756082810362966,1.5821208540543599,3.106024451706135,106.54266616145644,27.9
1.8807316564625622,1.5738895081537048,3.0976990746285167,105.85152362224483,28.0
1.883822668304711,1.5660342059864358,3.088602875558601,105.03427836154819,28.1
1.8839214082780806,1.5564361738122527,3.0791489770279448,104.1058934189318,28.2
1.8826331105138654,1.5461830000795627,3.064750870062459,102.92395525623783,28.3
1.8827020236987155,1.5359912426905966,3.05165090319169,101.63281049417,28.4
1.8774840174932046,1.5293383098801518,3.0454963842772655,100.32103310084496,28.5
1.870678682605868,1.5242727435447967,3.038497304877029,99.10799168354886,28.6
1.8611625073348577,1.5187803285798909,3.0306945443069466,97.62636596979976,28.7
1.8508063285036687,1.5148019056914825,3.0214758475843637,96.07871900595566,28.8
1.864071718647418,1.5140634558491777,3.0139114325127774,99.47683245635179,28.9
1.8489257247522548,1.5044039879069258,3.007940584212414,97.54925723208842,29.0
1.835052264938637,1.4947871219724012,3.0008403031305786,95.68449020177046,29.1
1.8211576165610748,1.4839582756562302,2.990922563355313,93.79024678777753,29.2
1.8078037635716016,1.4735241407753017,2.986614999645016,91.87305342501647,29.3
1.7917540182627618,1.461447062797403,2.9827808228273325,89.98617708247482,29.4
1.782497351764949,1.4421375150951041,2.972792921700653,88.2040210171214,29.5
1.7749383029849048,1.4204342271125554,2.9614314616276998,86.53590599682325,29.6
1.7664646925826797,1.3973863134172428,2.9561472153230275,84.82394086389957,29.7
1.7574489057419638,1.3724350712425524,2.952113770038328,83.11340066860126,29.8
1.7477732661982235,1.3464566274945091,2.9475504212411328,81.87030327282807,29.9
1.7437289897569492,1.3217875655736688,2.9395163280094323,80.78201832027717,30.0
1.7377401637928163,1.2971289475653807,2.934053802244706,79.70403885421166,30.1
1.7305272857077607,1.2714293214030161,2.935768416899319,78.44816131066236,30.2
1.7225141761950726,1.242827498790891,2.9364262806931842,77.39384191240056,30.3
1.7110392111739396,1.2097507215078394,2.9378316376522102,76.44094276520157,30.4
1.692662252317858,1.1752560904402825,2.9366896853745255,75.2237902937456,30.5
1.670909657880459,1.140220340876823,2.935623303618821,74.06645789367678,30.6
1.6488825595831957,1.105203016433244,2.926415966968936,73.0723306741625,30.7
1.6264850794921302,1.069944032515161,2.9172257633213623,72.33289796099938,30.8
1.599989348416568,1.0354867612153946,2.9029881491254335,71.26054536258559,30.9
1.5671375991266707,0.9970088034454786,2.906597556553784,70.28360534662838,31.0
1.5331733383924158,0.9577760658236567,2.9085497634749666,69.33501397863579,31.1
1.5005356988228908,0.9243688761051423,2.9071401867583226,68.77524077185356,31.2
1.472994746420512,0.8985449048238714,2.910138562005233,68.62399966805538,31.3
1.4500941369547606,0.883901638415694,2.913470580324618,68.52335529149457,31.4
1.4318904489898427,0.878464249318856,2.9222637611284386,68.43854633222172,31.5
1.4177712553278825,0.8800798233744935,2.9318915755597152,68.24865606835938,31.6
1.4102892931483386,0.887649210098472,2.9430981846625692,68.28965482889983,31.7
1.408051214192398,0.9010124375914904,2.955079795792853,68.15311533602389,31.8
1.4125798285270743,0.9199173927838785,2.9693276262397688,68.1569662215248,31.9
1.423947139810054,0.9448688525396166,2.9602869237753238,68.05489964535295,32.0
1.4402112784662224,0.9661182759166635,2.954609629468761,67.92029782769198,32.1
1.4592039555097513,0.9890083027653163,2.9547880903772024,67.77210879838931,32.2
1.4768237281579188,1.002053700646661,2.952946192942707,67.587711486182,32.3
1.4924118323104287,1.0124591121494801,2.94980688697627,67.15359258392462,32.4
1.5069532550588032,1.0170234909621738,2.9428163814590165,66.86479793787196,32.5
1.5193702931704478,1.0159032945648252,2.9360699736159246,66.67744599693454,32.6
1.5262666558383435,1.011004812828579,2.930118390598186,66.1143355304348,32.7
1.5290266573076345,1.0052313179803667,2.9258147120922335,65.517298582015,32.8
1.5266930146262743,0.9940013357191539,2.917774330388501,64.60902803644588,32.9
1.5243193651246227,0.9892428125095878,2.9304318284792528,64.06177071395649,33.0
1.5167901631618506,0.9929121975634011,2.9328947273288515,62.95122960045008,33.1
1.5056382399876054,0.9996993471555123,2.9369464209105454,61.85329827677094,33.2
1.4912561772256232,1.0150547174887925,2.9399553353222725,60.2925135440192,33.3
1.4747512284467426,1.0268390393247655,2.935515866247635,58.775928737837,33.4
1.454723610093803,1.0363555149473045,2.9280655434340526,56.86531723271228,33.5
1.42844457874318,1.0400685671107597,2.9254349804367434,55.087754933477335,33.6
1.401277743399157,1.0372836756611705,2.9210955660618607,53.185597649458586,33.7
1.374273289032018,1.0286760581581094,2.91660854677538,51.27217511928196,33.8
1.3494729100718166,1.0195877941188614,2.923963305597347,49.757096165238075,33.9
1.3255473615314293,1.0024641792895577,2.9208480670266965,47.73838490082976,34.0
1.3067728787784092,0.977200464139248,2.9245302197323353,46.017788409651736,34.1
1.2899800814180753,0.9447064260744135,2.920400646652145,44.384280939232085,34.2
1.2758186762441075,0.9074524483169867,2.9166960695894675,42.85374361743876,34.3
1.2653850115574117,0.8686148344934953,2.920112600116601,41.43722423079056,34.4
1.2605206135661944,0.8308192425406024,2.927531408015352,40.22481209999104,34.5
1.263380117689633,0.7957153375607672,2.9298408924098256,38.83055792954887,34.6
1.2690311073581246,0.7660766473618625,2.9319658697463575,37.92448473735068,34.7
1.2758206679996276,0.737184484221007,2.9328016123085034,37.197622536446794,34.8
1.28224603391581,0.7074255498329294,2.9303356016319873,36.509043937424195,34.9
1.2868163292279937,0.6773515253575324,2.9252087715295993,35.989939695829506,35.0
1.2890558715269524,0.6505884638370241,2.9192678810532198,35.93593561435953,35.1
1.2915122296590202,0.6250881176772559,2.912293168882069,35.98190472666515,35.2
1.2936787596719028,0.6025850395932658,2.905347195056758,36.23622799538357,35.3
1.2958142328710562,0.5832536990692423,2.89900215202766,36.7286393188153,35.4
1.2963656035217528,0.5671606045676195,2.8933122285757245,37.43214833761614,35.5
1.3002553022067875,0.5556982996184698,2.8888968469841205,38.7388463274358,35.6
1.3063209208233826,0.5454113044186084,2.883399476295167,40.05314382682876,35.7
1.3073788381652236,0.542053577013131,2.8793361805476687,41.286543923464066,35.8
1.3092335851696448,0.5419696069775071,2.874587618585402,42.59247527867056,35.9
1.312930132789533,0.5470017107148659,2.8732769799684137,44.155575115079124,36.0
1.3180588029747546,0.5553785750631847,2.8728958857175617,45.832475463954076,36.1
1.330050826650006,0.566470177094547,2.876952251739916,47.960587047137444,36.2
1.338938850140693,0.5809415020476879,2.8822149365365055,49.76669541115436,36.3
1.3489791185668398,0.5975005685560092,2.8891645073668877,51.69279627650951,36.4
1.3598781496572,0.6159318513858902,2.8957274481686057,53.74363262535608,36.5
1.3683014355327185,0.6364204567441017,2.9018155373994916,55.49695759612966,36.6
1.3793661734031823,0.6619380456902174,2.902895385507649,57.38977728808625,36.7
1.395820594878285,0.6845029434875305,2.9046947459827246,59.51813544346737,36.8
1.4140609871799674,0.7020299870355852,2.9083728590237765,62.04045406929896,36.9
1.4293023699970664,0.7233214368409697,2.9091715331981307,64.10985035158674,37.0
1.4430283431324802,0.7432901565319662,2.9120513424153494,65.91525544938713,37.1
1.4510549374633914,0.7613169695786771,2.9093305673941785,67.21547642043573,37.2
1.4635551741943087,0.7763496947380262,2.906132336990795,68.85963012856722,37.3
1.476461909759427,0.7896903666004009,2.9007350295510594,70.36977646536818,37.4
1.490639823127522,0.8012157434574323,2.894925974800383,71.76545522817142,37.5
1.5059094988443729,0.8097389242209919,2.8899963758310108,73.14140781071578,37.6
1.519999590381408,0.8126898876809652,2.8965174523309924,74.42942917302081,37.7
1.5363451994115251,0.8137366074748197,2.90061355173591,75.73958266947834,37.8
1.551980464087046,0.8187016371269745,2.900886092100942,76.69735982508625,37.9
1.5731231312717633,0.8125709202362893,2.9038549389748436,78.23321095581824,38.0
1.5960457587218304,0.8046830857211542,2.9068100284789344,80.0328037417289,38.1
1.6170968298184012,0.799192367306865,2.907866844518183,81.66550382958586,38.2
1.6383146042842127,0.793274237476544,2.908550892875462,83.46308706278833,38.3
1.6592718052637072,0.7872736697855627,2.909079745431625,85.45005597228344,38.4
1.6788998437651845,0.7814160612032672,2.9096683869237214,87.66262083422961,38.5
1.6981744755022767,0.7759714768988644,2.9106575627843596,90.10293389477883,38.6
1.7176206953619928,0.7709566893065677,2.904993804169411,92.8451650495407,38.7
1.7350307049912908,0.7674944412854753,2.903201279160274,95.62864656078578,38.8
1.7510575829677184,0.7693167300961635,2.902390531664433,98.6159725356353,38.9
1.7644503818281756,0.7821063838836898,2.9014256257234656,101.68213264640744,39.0
1.7754285105768577,0.8013512923944065,2.8994806691370236,104.68542178434136,39.1
1.7855932254158504,0.8233849825436506,2.9003144080777643,107.93821814807252,39.2
1.7922458360321714,0.8508587074813242,2.897726039687913,111.14054001540569,39.3
1.7959254704523324,0.8840969021290033,2.892085573239635,114.16437221692536,39.4
